,Name,ATS0p,ATS3p,AATS5p,AATS2i,AATS5i,AATS6i,ATSC0m,ATSC0p,AATSC3c,BCUTp-1h,SpMax1_Bhm,SpMax2_Bhm,SpMax3_Bhm,SpMax4_Bhm,SpMax6_Bhm,SpMax1_Bhe,SpMax1_Bhi,VCH-7,VP-1,VP-3,VP-4,VP-5,VP-6,CrippenLogP,SpDiam_Dt,minHBa,maxwHBa,meanI,hmin,LipoaffinityIndex,MAXDN,MAXDP,ETA_BetaP_ns_d,ETA_Eta,ETA_Eta_F,ETA_EtaP_F,BIC0,ZMIC1,MLFER_BO,piPC2,piPC6,XLogP
21,CHEMBL2408045_0,88.30228362122486,189.28395295643335,1.2812507400638302,159.00015951354365,163.8251429978133,159.64923461646424,2837.3667539647045,13.828322828455605,0.0012458070955813,10.596435977688522,4.038554174486598,3.9685985612172976,3.681323313694113,3.4742749127046366,3.281811674410461,4.040432319504643,4.064786289872069,0.1810211463147299,10.993314051374966,5.891602899804021,3.9646514458811977,2.8384319336043657,1.5804581340955457,5.269770000000006,547.5031013626672,0.4188848558721836,1.844653381414294,2.3084549195660307,-0.3363948333963213,9.311018102129186,1.9154811388796904,6.5891972803234085,0.07576,29.08484,34.90621,1.05776,0.2899797420325392,44.21664394868508,2.9700000000000006,4.430816798843313,6.481385686756463,2.8130000000000006
22,CHEMBL206783_0,83.98095381152686,189.6224367515843,1.2964822159778928,156.48239666819777,162.7122885969588,163.82976035251016,2658.5940826355604,12.985685563691442,0.0005811019417938832,10.817516919269195,4.040374320858611,3.970542320185767,3.7065860138501687,3.44270057550334,3.2231129470179254,4.046050947639417,4.073238741323162,0.1931699122551112,10.414560748203606,5.84960787660728,4.165624215708112,2.9270188345221406,1.6788954601307486,5.235580000000005,510.63891891507046,0.4203118291910823,1.9515540753338367,2.328355236957388,-0.0902531102355237,8.947586674762682,1.9682878433171889,6.577661958200448,0.06452,27.5245,32.69695,1.05474,0.2905478568292572,41.71459601506595,2.905,4.406719247264253,6.49205042314378,2.8519999999999994
23,CHEMBL3318032_0,64.20676209698003,138.2866749768489,1.2473136998119656,159.65117292712804,169.79639229309478,160.40797869815705,1514.4198469090902,9.35342963835273,-0.0023537942934103,9.975074886030196,4.064719876665435,3.824729361287547,3.585461464975501,3.3225387243090703,2.824893017528202,4.08750668241265,4.121513187659012,0.0912874790978666,7.646731036122705,3.3524597621517644,2.353302377135914,1.390495664408946,0.8122681153208028,3.403890000000004,326.8967811061957,1.7378690247142627,1.9366960742630384,2.2604166666666665,0.078189838435374,7.449093000363045,1.936911199537462,5.081516776106423,0.02083,18.30202,23.49984,0.97916,0.2697730005889094,36.72614729836794,1.6579999999999997,4.273187854639731,6.562135077026434,1.357
24,CHEMBL3695652_0,68.28207009697995,127.9038763224899,1.25894346530804,161.1936419440262,164.63214217371416,164.86990242359755,1674.5738484255303,9.857497087201276,-0.0016719253168767,9.37777560482806,3.990172764910744,3.831764191593805,3.5345297498842174,3.320592578995635,2.9676505415263468,4.008863500032327,4.052092715898247,0.0796587861558753,8.303154675730756,3.641680504011637,2.4105053447832754,1.5280736534920685,0.8210306233346286,4.532370000000003,376.1848096787003,2.645735217109884,1.8409940247142629,2.3456790123456788,0.1013064706750187,6.509449449123413,1.9889660650496688,4.636642212559213,0.07407,18.35252,28.92533,1.07131,0.287429317977808,43.59468250184672,2.3240000000000003,4.276666119016055,6.336991646585253,2.023
25,CHEMBL1922203_0,79.80849114546983,178.36410787382914,1.13163221576642,159.41821618934924,169.02486294193622,169.09742392058996,1970.4929259310345,12.511519832985504,-0.001084129029596,10.390200132282516,4.060188474647677,3.77701347521872,3.62040389982547,3.404879330735021,3.0617825794371094,4.074301989428127,4.128183215670489,0.122062822156398,9.805040516420132,4.844883521899634,3.19793387006691,1.7828873293999938,1.0317604081202825,5.051670000000007,383.9461487202362,2.028701814058957,2.0681165367253933,2.1160714285714284,-0.0169247606449989,9.267234252072148,2.135922955027844,4.424935696827798,0.03571,28.16673,25.04443,0.89444,0.2401989850459875,48.66558127158154,1.9310000000000005,4.273187854639731,6.2895126282396046,4.597000000000002
26,CHEMBL1922211_0,85.14122986001682,198.0670848978294,1.1502500760721313,160.46754304819308,169.47891184841978,165.82511379278296,2148.1621510793643,13.36270215880173,-0.0003886786153643785,10.420824660387389,4.060092755714034,3.764177261566823,3.6583001310271857,3.430994749662805,3.056754146006301,4.074164368210054,4.128122427120327,0.1169505707982299,10.522697054578307,5.183261041508061,3.34435214522253,2.1036701972511183,1.075538228437148,5.082770000000007,421.1733770135112,2.0263742047745024,2.0109815504994977,2.1194444444444445,-0.0358369551524313,9.408797838614475,1.8716585838370656,4.7860468079389085,0.03333,32.86025,26.41229,0.88041,0.2368060787887118,49.56519506917057,2.2390000000000003,4.314149212270796,6.297828444359064,3.201
27,CHEMBL2338335_0,62.921049192131015,137.17961800448995,1.3569173754748312,154.43262127973634,157.89744813717476,161.6108654550165,1361.4458615121955,9.429614158997124,-2.098630369554132e-05,10.476055291235102,3.8636872370442776,3.7642877495388745,3.632486598676883,3.108702794439953,2.7435102242053606,3.9140562552317752,3.946246814541646,0.1188192831645323,7.464383682848184,3.8511711943108655,2.839788352162868,1.9311263051545704,1.1028363593403938,2.0506900000000017,260.29780881411506,2.1843055555555555,1.9762148841017888,2.159090909090909,-0.0390539965986395,7.149483422699734,1.449623960695389,5.729274376417233,0.0,15.83855,19.54982,0.88863,0.2542701747691425,39.22069794289129,1.786,4.007333185232471,5.394763264816289,2.7100000000000004
28,CHEMBL2338333_0,62.03182338243302,127.83173224909385,1.4908951010688365,154.08064094281977,155.06288689374583,159.0187902685691,1281.9897392307685,8.954367553064769,0.0005390506464012824,10.520544357023718,3.882690481042873,3.76859959842611,3.627220290292344,3.12550539668059,2.712149591014915,3.923745801343564,3.951968021904309,0.1003253630792958,7.186562236515272,3.483593205615776,2.489425884052769,1.6602249469720058,0.8925540563789766,2.092680000000002,260.29780881411506,2.1160185185185183,1.917708149617872,2.196969696969697,0.0043487811791382,7.050768843618101,1.588512849584278,5.660987339380196,0.0,14.29271,21.09567,0.95889,0.2581899034592027,43.02595121436629,1.778,4.060443010546419,5.676325628423162,2.9110000000000005
29,CHEMBL1922118_0,77.78497824062084,171.47967399898022,1.1303870592837617,161.0307337861406,169.48194590049897,169.9275067189257,1963.8737077192984,11.991736949989283,-0.0006746028949209819,10.379775000757569,4.060114674518373,3.76223604417413,3.620395074692545,3.404568194147205,3.061782088552363,4.074114789180126,4.12812866260554,0.1169505707982299,9.664837735989128,4.7052012021340905,3.093263272329001,1.705448986241728,0.9989641779341272,4.906570000000007,383.9461487202362,2.013076814058957,1.957005425614282,2.1517857142857144,-0.0091122606449989,8.31546772466766,2.145922955027843,4.416671234017881,0.03571,27.84236,25.3688,0.90603,0.2472856428176556,46.81261014082256,2.2190000000000003,4.273187854639731,6.2895126282396046,2.953
30,CHEMBL207130_0,92.99181833577182,223.8913242664904,1.1537471804227586,159.70837702727684,166.13633052867675,166.59563322195692,2972.6070536722013,14.65530357819752,0.0004862435078434067,11.95672571213584,4.040422905773209,3.970684947118451,3.770124916742197,3.4638945408389583,3.278016860855628,4.04605385188562,4.073206709793777,0.2241040537341943,11.350806969351046,6.945160308182212,4.655900311617873,3.20735446498948,2.029093761281343,4.7772800000000055,540.1089049476418,0.4111669240582472,1.9450914902998235,2.2969317356572256,-0.1353919991244125,10.244165398335973,1.9790285840579291,6.669958882055813,0.05882,33.52859,37.41267,1.10037,0.2775118364805991,44.40997133512537,3.587,4.477336814478207,6.516008147702169,2.034
